0.980548381135,0.0730128335959
0.400164456236,0.00326036819268
0.994731916484,0.499765000127
0.168716370457,0.0495992878258
0.928904385605,0.995703123381
0.350293546606,0.0660741219634
0.767223268461,0.799209390167
0.642366357472,0.774020522305
0.00340340263589,0.764219530359
0.931531962782,0.698463159723
0.273868986991,0.617983630658
0.79792966721,0.693046164778
0.203925320605,0.235752269225
0.633258180972,0.70647742879
0.987854330512,0.505468180491
0.268690867603,0.555865084896
0.392916000632,0.896255025401
0.740250729597,0.514123261004
0.487690013059,0.330478834474
0.0755084221729,0.841681487884
0.391468403317,0.288300412748
0.894970969145,0.902074768804
0.503116340675,0.842032709552
0.902404179985,0.456606433211
0.396469038015,0.517530255275
0.923660125977,0.725800432145
0.791102419543,0.834094510212
0.45808310907,0.267081040834
0.234235319147,0.360528462708
0.948406430999,0.35963643392
0.0848294317535,0.665762557425
0.184366819903,0.160706528834
0.45389451531,0.74260759115
0.514526355192,0.826584726259
0.858317208224,0.0868800213179
0.381938871428,0.172616909059
0.991566489653,0.0975270240733
0.0779033206367,0.262585636488
0.577052568686,0.51590769689
0.576725171818,0.342378178943
0.584942392924,0.798557607664
0.064490656437,0.925851753177
0.299587190126,0.890896546269
0.875409840453,0.0490450666317
0.168751590469,0.977983901282
0.563435412584,0.131931700329
0.592393064083,0.0467157970274
0.249694658322,0.226264014137
0.565340578923,0.256484238502
0.486936678488,0.0645039450227
0.999109136815,0.236722369148
0.894226284819,0.935437516639
0.65505559678,0.347795403084
0.11987974482,0.392257624214
0.393764651683,0.74856505569
0.200048011143,0.356296006699
0.488829172041,0.101337337196
0.526827665104,0.116253385335
0.0566147174294,0.940705703947
0.47661978337,0.0224009422684
0.322037678551,0.884680031554
0.46758392701,0.117938748439
0.599992650712,0.523090834395
0.959227747981,0.934226233482
0.10984468976,0.192166608898
0.626761542341,0.940952720087
0.507101421977,0.336561322879
0.98831851774,0.476458850935
0.590219075455,0.369509896156
0.360445292466,0.991274847912
0.987852603439,0.570932161949
0.55686467984,0.234341121212
0.0670120349878,0.526452315824
0.726804335123,0.412434095462
0.0311456479534,0.920021335675
0.374377822496,0.744436806333
0.200610754621,0.772097189362
0.974422956295,0.878459560518
0.889793034869,0.171120215131
0.715188361741,0.258883702543
0.399934692435,0.312365510818
0.380040876045,0.292905980919
0.928780430735,0.410323805912
0.183952193307,0.0231802339874
0.381783772766,0.679670373795
0.00555714658093,0.764760040705
0.673094089719,0.532702456977
0.11213269806,0.159230345572
0.479057365953,0.127499904721
0.14449259674,0.260677245699
0.0306144318561,0.185462305074
